date_time_index,price,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum
2016-12-29 15:30:00,94.63,95.2067346938777,94.62700680272113,94.92021390779495,95.07453339760616,0.1543194898112148,0.9873747595136149,96.60175632174835,92.6522572836939,94.62397734590913,87.63
2016-12-30 09:30:00,94.72,95.19183673469404,94.64333333333337,94.91749019099711,95.06593802674686,0.1484478357497494,0.966568612054439,96.57647055744225,92.7101961092245,94.68799244863636,87.72
2016-12-30 10:30:00,94.55,95.17306122448996,94.65748299319732,94.9125041799041,95.053438467566,0.1409342876618922,0.9462637514766646,96.55001049615065,92.76495549024399,94.59599748287879,87.55
2016-12-30 11:30:00,94.68,95.15551020408179,94.67210884353744,94.90935792607755,95.04439753108684,0.1350396050092968,0.9252735047442524,96.52265585302595,92.82156183404894,94.65199916095959,87.68
2016-12-30 12:30:00,94.6,95.1359183673471,94.68591836734697,94.90518255374101,95.03364599447129,0.12846344073027183,0.9000919788559546,96.48610232505888,92.88573440963506,94.61733305365318,87.6
2016-12-30 13:30:00,94.6,95.11734693877568,94.70136054421772,94.90107408626059,95.02316153799744,0.12208745173684576,0.8708259891571787,96.44301252253207,92.95970856590337,94.60577768455106,87.6
2016-12-30 14:30:00,94.33,95.0932653061226,94.71517006802725,94.89340552715942,95.00641350961898,0.113007982459564,0.8424054379519785,96.39998094393121,93.03035919212329,94.42192589485035,87.33
2016-12-30 15:30:00,94.41,95.07265306122464,94.73020408163269,94.88693039213885,94.99201219464278,0.10508180250393195,0.8139914061276992,96.35818689388809,93.1022212693773,94.41397529828345,87.41
2017-01-02 09:30:00,94.41,95.0559183673471,94.74408163265309,94.88055770466318,94.97796728873593,0.09740958407275002,0.793855187412485,96.33179200747806,93.15637125782813,94.41132509942781,87.41
2017-01-02 10:30:00,94.41,95.03836734693893,94.75755102040819,94.87428542823005,94.96426955846631,0.08998413023626028,0.7761279329758264,96.30980688635984,93.20529515445654,94.41044169980927,87.41
2017-01-02 11:30:00,94.41,95.02428571428585,94.77095238095241,94.86811157807422,94.95091002926901,0.08279845119479035,0.7576273479459454,96.2862070768443,93.25569768506051,94.41014723326975,87.41
2017-01-02 12:30:00,94.41,95.00938775510217,94.78557823129253,94.86203421953421,94.93787997726156,0.07584575772735036,0.7364353290232007,96.25844888933894,93.31270757324613,94.41004907775658,87.41
2017-01-02 13:30:00,94.41,94.99448979591848,94.80115646258506,94.85605146648071,94.92517092136087,0.06911945488016613,0.7144145577526294,96.22998557809031,93.3723273470798,94.4100163592522,87.41
2017-01-02 14:30:00,94.41,94.97693877551032,94.81632653061226,94.8501614798038,94.91277461568865,0.0626131358848454,0.6881963968051159,96.1927193242225,93.43993373700202,94.41000545308407,87.41
2017-01-02 15:30:00,94.41,94.96204081632663,94.83102040816328,94.84436246595664,94.90068304225278,0.05632057629614451,0.6634108623249814,96.15784213281324,93.50419868351332,94.41000181769469,87.41
2017-01-03 09:30:00,95.21,94.96244897959194,94.84816326530613,94.84916885197455,94.90811815074633,0.05894929877177901,0.6383919610958319,96.1249471874978,93.57137934311446,94.94333393923155,88.21
2017-01-03 10:30:00,95.43,94.96591836734704,94.86571428571429,94.85678712144768,94.92065635401072,0.0638692325630359,0.6079668871480189,96.08164806001032,93.64978051141826,95.26777797974385,88.43
2017-01-03 11:30:00,94.96,94.9595918367348,94.88013605442177,94.85813792276522,94.92160111629185,0.06346319352662988,0.5804937119730852,96.04112347836794,93.7191486304756,95.06259265991461,87.96
2017-01-03 12:30:00,94.81,94.95061224489807,94.89421768707483,94.85750927338997,94.91892252485793,0.061413251467968166,0.555517642362837,96.0052529718005,93.78318240234915,94.89419755330488,87.81
2017-01-03 13:30:00,94.83,94.9422448979593,94.90843537414965,94.85715078422365,94.91678926011217,0.05963847588851934,0.5289936148993852,95.96642260394842,93.85044814435088,94.85139918443497,87.83
2017-01-03 14:30:00,94.8,94.93285714285726,94.9234013605442,94.85640758214504,94.91398875849566,0.057581176350623764,0.5030930844217735,95.92958752938775,93.91721519170066,94.81713306147833,87.8
2017-01-03 15:30:00,94.91,94.92571428571439,94.93836734693876,94.85710306708104,94.91389315463977,0.05679008755872417,0.4748612389952512,95.88808982492927,93.98864486894826,94.8790443538261,87.91
